transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_002488,2025-06-14 07:48:00,CRED-CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment ref:83488,41744.71,transfer,UPI,TRANSFER,Credit Card Payment,CRED CRED HDFC CARD BILL PAY,monthly credit card outstanding bill payment,CRED CRED HDFC CARD BILL PAY monthly credit card outstanding bill payment,10.639351970508379,TRANSFER::Credit Card Payment
TXN_C_002489,2025-10-31 20:11:00,UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,18241.44,debit,UPI,EXPENSE,Education,UNACADEMY SUBSCRIPTION,upsc tech live learning plus batch,UNACADEMY SUBSCRIPTION upsc tech live learning plus batch,9.81150602661148,EXPENSE::Education
TXN_C_002490,2025-04-25 23:34:00,OLA CABS TRIP #94812,City taxi rideshare transport,705.65,debit,Ola Money,EXPENSE,Transport,OLA CABS TRIP,city taxi rideshare transport,OLA CABS TRIP city taxi rideshare transport,6.56053549381416,EXPENSE::Transport
TXN_C_002491,2025-01-01 02:27:00,PAYTM*FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones ref:22310,9246.11,debit,Debit Card,EXPENSE,Shopping,PAYTM INTERNET PVT LTD,smartphone accessories audio headphones,PAYTM INTERNET PVT LTD smartphone accessories audio headphones,9.132066349256858,EXPENSE::Shopping
TXN_C_002492,2025-09-11 21:04:00,POS BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs ref:37842,3086.51,debit,UPI,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,8.035120219797385,EXPENSE::Groceries
TXN_C_002493,2025-06-18 08:44:00,PM CARES FUND DONATION,National relief charitable contribution,8689.17,debit,Net Banking,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,9.069947780783856,EXPENSE::Gifts & Donations
TXN_C_002494,2025-11-08 19:04:00,OLA CABS TRIP #94812 STORE,City taxi rideshare transport,587.45,debit,UPI,EXPENSE,Transport,OLA CABS TRIP STORE,city taxi rideshare transport,OLA CABS TRIP STORE city taxi rideshare transport,6.377491961323671,EXPENSE::Transport
TXN_C_002495,2025-05-26 07:13:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,635.01,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.455214286486953,EXPENSE::Bills & Utilities
TXN_C_002496,2025-03-07 15:28:00,TATA POWER DDL BILL PAY,Monthly residential power consumption,5329.14,debit,Net Banking,EXPENSE,Bills & Utilities,TATA POWER DDL BILL PAY,monthly residential power consumption,TATA POWER DDL BILL PAY monthly residential power consumption,8.581132783231444,EXPENSE::Bills & Utilities
TXN_C_002497,2025-01-18 12:25:00,UPI-UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,20346.01,debit,UPI,EXPENSE,Education,UPI UNACADEMY SUBSCRIPTION,upsc tech live learning plus batch,UPI UNACADEMY SUBSCRIPTION upsc tech live learning plus batch,9.920689251328726,EXPENSE::Education
TXN_C_002498,2025-06-21 19:20:00,BILLDESK-ICICI CREDIT CARD AUTO DEBIT PUNE,Monthly statement balance autopay deduction ref:59604,48663.95,transfer,Auto Debit,TRANSFER,Credit Card Payment,BILLDESK ICICI CREDIT CARD AUTO PUNE,monthly statement balance autopay deduction,BILLDESK ICICI CREDIT CARD AUTO PUNE monthly statement balance autopay deduction,10.79271433742762,TRANSFER::Credit Card Payment
TXN_C_002499,2025-06-02 23:03:00,RAZORPAY*PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4059.88,transfer,UPI,TRANSFER,Other Transfer,RAZORPAY WALLET TOPUP LOAD,money transfer from bank account to wallet,RAZORPAY WALLET TOPUP LOAD money transfer from bank account to wallet,8.30915497787763,TRANSFER::Other Transfer
TXN_C_002500,2025-08-08 14:26:00,CRED-DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,605.07,debit,UPI,EXPENSE,Transport,CRED DELHI METRO DMRC CARD RECHARGE,subway smart card automated reload,CRED DELHI METRO DMRC CARD RECHARGE subway smart card automated reload,6.406995490949524,EXPENSE::Transport
TXN_C_002501,2025-01-21 07:45:00,GPAY UPI TO RAHUL SHARMA HYD,Instant peer to peer money transfer,404.14,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA HYD,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA HYD instant peer to peer money transfer,6.00423268638566,TRANSFER::Bank Transfer
TXN_C_002502,2025-07-26 08:26:00,PM CARES FUND DONATION,National relief charitable contribution,8546.02,debit,UPI,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,9.053337963165621,EXPENSE::Gifts & Donations
TXN_C_002503,2025-09-25 06:37:00,UNACADEMY SUBSCRIPTION STORE,UPSC / Tech live learning plus batch,7826.08,debit,Net Banking,EXPENSE,Education,UNACADEMY SUBSCRIPTION STORE,upsc tech live learning plus batch,UNACADEMY SUBSCRIPTION STORE upsc tech live learning plus batch,8.965344794782373,EXPENSE::Education
TXN_C_002504,2025-11-03 02:16:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,17000.16,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.741036856004548,TRANSFER::Cash Withdrawal
TXN_C_002505,2025-05-25 19:44:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,667.41,debit,Paytm,EXPENSE,Groceries,ZEPTO QUICK COMMERCE,10 min grocery delivery milk bread curd,ZEPTO QUICK COMMERCE 10 min grocery delivery milk bread curd,6.504901757710459,EXPENSE::Groceries
TXN_C_002506,2025-03-09 23:14:00,CRED-INCOME TAX REFUND CPC BANGALORE,Direct tax refund FY2024-25 credit,11700.33,credit,Direct Deposit,INCOME,Other Income,CRED INCOME TAX REFUND CPC BANGALORE,direct tax refund fy2024 25 credit,CRED INCOME TAX REFUND CPC BANGALORE direct tax refund fy2024 25 credit,9.367457789538985,INCOME::Other Income
TXN_C_002507,2025-06-18 19:18:00,UPI-ICICI CREDIT CARD AUTO DEBIT BANGALORE,Monthly statement balance autopay deduction,54972.85,transfer,Net Banking,TRANSFER,Credit Card Payment,UPI ICICI CREDIT CARD AUTO BANGALORE,monthly statement balance autopay deduction,UPI ICICI CREDIT CARD AUTO BANGALORE monthly statement balance autopay deduction,10.914612896604801,TRANSFER::Credit Card Payment
TXN_C_002508,2025-12-24 05:08:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill ref:69038,1042.79,debit,UPI,EXPENSE,Fuel,INDIAN OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,INDIAN OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.950613598784038,EXPENSE::Fuel
TXN_C_002509,2025-09-16 22:31:00,ICICI CREDIT CARD AUTO DEBIT MUMBAI,Monthly statement balance autopay deduction,44047.42,transfer,Auto Debit,TRANSFER,Credit Card Payment,ICICI CREDIT CARD AUTO MUMBAI,monthly statement balance autopay deduction,ICICI CREDIT CARD AUTO MUMBAI monthly statement balance autopay deduction,10.6930447623896,TRANSFER::Credit Card Payment
TXN_C_002510,2025-08-19 16:41:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,8180.86,transfer,Net Banking,TRANSFER,Investment,KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,9.00967478761208,TRANSFER::Investment
TXN_C_002511,2025-04-13 22:46:00,RAZORPAY*BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,23088.67,credit,Bank Transfer,INCOME,Business Income,RAZORPAY QR SETTLEMENT,retail store daily upi merchant collection,RAZORPAY QR SETTLEMENT retail store daily upi merchant collection,10.047140610345155,INCOME::Business Income
TXN_C_002512,2025-11-03 17:55:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,49018.01,transfer,Net Banking,TRANSFER,Investment,KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,10.79996346103973,TRANSFER::Investment
TXN_C_002513,2025-10-18 12:12:00,BHARATPE-BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,4305.89,debit,Debit Card,EXPENSE,Fuel,BHARATPE BHARAT PETROLEUM BPCL BUNKER,automobile unleaded petrol fillup,BHARATPE BHARAT PETROLEUM BPCL BUNKER automobile unleaded petrol fillup,8.367971344909064,EXPENSE::Fuel
TXN_C_002514,2025-04-14 12:51:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,665.86,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.502580128832101,EXPENSE::Bills & Utilities
TXN_C_002515,2025-03-09 00:06:00,IRCTC RAILWAY TICKET BOOKING MUMBAI,Train journey 3rd AC express tickets,1890.72,debit,Net Banking,EXPENSE,Travel,IRCTC RAILWAY TICKET BOOKING MUMBAI,train journey 3rd ac express tickets,IRCTC RAILWAY TICKET BOOKING MUMBAI train journey 3rd ac express tickets,7.545241747116655,EXPENSE::Travel
TXN_C_002516,2025-05-23 10:31:00,BHARATPE-HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,46571.68,transfer,Net Banking,TRANSFER,Savings,BHARATPE HDFC FIXED DEPOSIT CREATE,term deposit lock in placement for 1 year,BHARATPE HDFC FIXED DEPOSIT CREATE term deposit lock in placement for 1 year,10.748769382098152,TRANSFER::Savings
TXN_C_002517,2025-03-30 08:30:00,BHARATPE-WIPRO TECHNOLOGIES SALARY CR,Monthly employee salary disbursement,158855.75,credit,Direct Deposit,INCOME,Salary,BHARATPE WIPRO TECHNOLOGIES SALARY CR,monthly employee salary disbursement,BHARATPE WIPRO TECHNOLOGIES SALARY CR monthly employee salary disbursement,11.97575813171271,INCOME::Salary
TXN_C_002518,2025-08-01 16:54:00,ACT FIBERNET BROADBAND BILL STORE,Monthly high-speed fiber internet plan,1349.83,debit,UPI,EXPENSE,Bills & Utilities,ACT FIBERNET BROADBAND BILL STORE,monthly high speed fiber internet plan,ACT FIBERNET BROADBAND BILL STORE monthly high speed fiber internet plan,7.208474497326092,EXPENSE::Bills & Utilities
TXN_C_002519,2025-02-24 04:11:00,HOTSTAR DISNEY PLUS ANNUAL HYD,Cricket IPL and movie streaming sub,605.42,debit,Credit Card,EXPENSE,Subscriptions,HOTSTAR DISNEY PLUS ANNUAL HYD,cricket ipl and movie streaming sub,HOTSTAR DISNEY PLUS ANNUAL HYD cricket ipl and movie streaming sub,6.4075728153146265,EXPENSE::Subscriptions
TXN_C_002520,2025-07-28 17:27:00,BILLDESK-LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium ref:36439,5019.89,debit,Net Banking,EXPENSE,Insurance,BILLDESK LIC OF INDIA LIFE POLICY PREM,quarterly life insurance policy premium,BILLDESK LIC OF INDIA LIFE POLICY PREM quarterly life insurance policy premium,8.521362487808265,EXPENSE::Insurance
TXN_C_002521,2025-02-02 14:01:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,181.04,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.204226443148441,EXPENSE::Subscriptions
TXN_C_002522,2025-07-30 01:11:00,RAZORPAY*CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:37808,218.43,debit,UPI,EXPENSE,Food,RAZORPAY POINT CYBER CITY,ginger tea samosa and banana cake,RAZORPAY POINT CYBER CITY ginger tea samosa and banana cake,5.3910332750477785,EXPENSE::Food
TXN_C_002523,2025-11-08 08:47:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,2596.6,debit,UPI,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE branded shirts jeans casual sneakers,7.862343220788636,EXPENSE::Shopping
TXN_C_002524,2025-11-07 15:38:00,OLA CABS TRIP #94812,City taxi rideshare transport,165.62,debit,Ola Money,EXPENSE,Transport,OLA CABS TRIP,city taxi rideshare transport,OLA CABS TRIP city taxi rideshare transport,5.115715770546763,EXPENSE::Transport
TXN_C_002525,2025-07-05 12:39:00,RAZORPAY*URBAN COMPANY PLUMBER CARPENTER MUMBAI,Home tap repair carpentry maintenance,463.38,debit,Cash,EXPENSE,Other Expense,RAZORPAY COMPANY PLUMBER CARPENTER MUMBAI,home tap repair carpentry maintenance,RAZORPAY COMPANY PLUMBER CARPENTER MUMBAI home tap repair carpentry maintenance,6.14070318257422,EXPENSE::Other Expense
TXN_C_002526,2025-07-13 22:31:00,BHARATPE-CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,16702.46,debit,Debit Card,EXPENSE,Shopping,BHARATPE CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,BHARATPE CROMA ELECTRONICS STORE home appliance laptop monitor accessories,9.72337116257361,EXPENSE::Shopping
TXN_C_002527,2025-04-25 18:16:00,DMART AVENUE SUPERMARTS PUNE,In-store discounted FMCG household groceries,5865.86,debit,Credit Card,EXPENSE,Groceries,DMART AVENUE SUPERMARTS PUNE,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS PUNE in store discounted fmcg household groceries,8.677074846360599,EXPENSE::Groceries
TXN_C_002528,2025-03-13 21:27:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,5710.81,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL atm machine currency cash withdrawal,8.650291240160863,TRANSFER::Cash Withdrawal
TXN_C_002529,2025-01-23 07:05:00,INFOSYS LTD PAYROLL CR MUMBAI,Corporate payroll net salary payout,185573.59,credit,Net Banking,INCOME,Salary,INFOSYS LTD PAYROLL CR MUMBAI,corporate payroll net salary payout,INFOSYS LTD PAYROLL CR MUMBAI corporate payroll net salary payout,12.131212182633988,INCOME::Salary
TXN_C_002530,2025-06-09 04:02:00,RAZORPAY*PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,2608.9,transfer,UPI,TRANSFER,Other Transfer,RAZORPAY WALLET TOPUP LOAD,money transfer from bank account to wallet,RAZORPAY WALLET TOPUP LOAD money transfer from bank account to wallet,7.867067185406487,TRANSFER::Other Transfer
TXN_C_002531,2025-08-12 14:23:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,327.57,debit,UPI,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN monthly 4k ultra hd video streaming,5.794749905026389,EXPENSE::Subscriptions
TXN_C_002532,2025-12-18 16:46:00,GPAY UPI TO RAHUL SHARMA NOIDA,Instant peer to peer money transfer ref:65752,11119.65,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA NOIDA,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA NOIDA instant peer to peer money transfer,9.31655901933366,TRANSFER::Bank Transfer
TXN_C_002533,2025-07-22 22:32:00,POS FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,22663.38,debit,Credit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,10.028549808048226,EXPENSE::Shopping
TXN_C_002534,2025-11-26 11:46:00,TATA CONSULTANCY SERVICES SALARY DELHI,Monthly salary credit NEFT/IMPS ref:66277,39513.56,credit,Net Banking,INCOME,Salary,TATA CONSULTANCY SERVICES SALARY DELHI,monthly salary credit neft imps,TATA CONSULTANCY SERVICES SALARY DELHI monthly salary credit neft imps,10.58442449056506,INCOME::Salary
TXN_C_002535,2025-09-22 06:06:00,CULT.FIT GYM MEMBERSHIP STORE,Monthly elite fitness center membership,2305.3,debit,Credit Card,EXPENSE,Personal Care,CULT FIT GYM MEMBERSHIP STORE,monthly elite fitness center membership,CULT FIT GYM MEMBERSHIP STORE monthly elite fitness center membership,7.743399787770627,EXPENSE::Personal Care
TXN_C_002536,2025-11-25 21:05:00,PHONEPE P2P UPI TRANSFER MUMBAI,Split dinner bill with friend UPI payment,1146.82,transfer,UPI,TRANSFER,Bank Transfer,PHONEPE P2P UPI TRANSFER MUMBAI,split dinner bill with friend upi payment,PHONEPE P2P UPI TRANSFER MUMBAI split dinner bill with friend upi payment,7.045619770160894,TRANSFER::Bank Transfer
TXN_C_002537,2025-08-28 17:32:00,URBAN COMPANY SALON AT HOME,Men grooming haircut and massage services,1764.06,debit,UPI,EXPENSE,Personal Care,URBAN COMPANY SALON AT HOME,men grooming haircut and massage services,URBAN COMPANY SALON AT HOME men grooming haircut and massage services,7.4759399631238805,EXPENSE::Personal Care
TXN_C_002538,2025-10-16 09:26:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,825.19,debit,UPI,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.71682477128254,EXPENSE::Food
TXN_C_002539,2025-08-31 03:28:00,CRY CHILD RIGHTS CHARITY STORE,Monthly child welfare education donation,894.17,debit,Auto Debit,EXPENSE,Gifts & Donations,CRY CHILD RIGHTS CHARITY STORE,monthly child welfare education donation,CRY CHILD RIGHTS CHARITY STORE monthly child welfare education donation,6.79701364437183,EXPENSE::Gifts & Donations
TXN_C_002540,2025-05-20 22:34:00,PM CARES FUND DONATION,National relief charitable contribution ref:66152,3505.4,debit,Net Banking,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,8.162345149104599,EXPENSE::Gifts & Donations
TXN_C_002541,2025-10-25 10:45:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,641.99,debit,Auto Debit,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN monthly 4k ultra hd video streaming,6.466129172017151,EXPENSE::Subscriptions
TXN_C_002542,2025-10-31 16:04:00,PM CARES FUND DONATION,National relief charitable contribution,3481.81,debit,UPI,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,8.155594718203353,EXPENSE::Gifts & Donations
TXN_C_002543,2025-09-10 19:03:00,ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction ref:86439,7628.91,transfer,Net Banking,TRANSFER,Credit Card Payment,ICICI CREDIT CARD AUTO,monthly statement balance autopay deduction,ICICI CREDIT CARD AUTO monthly statement balance autopay deduction,8.93983132866503,TRANSFER::Credit Card Payment
TXN_C_002544,2025-07-27 17:13:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,11507.43,debit,Net Banking,EXPENSE,Travel,MAKEMYTRIP INDIA FLIGHTS,roundtrip domestic airline tickets flight,MAKEMYTRIP INDIA FLIGHTS roundtrip domestic airline tickets flight,9.35083508928446,EXPENSE::Travel
TXN_C_002545,2025-01-09 21:30:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit ref:12995,3896.41,credit,Bank Credit,INCOME,Interest,ICICI BANK SB INTEREST CREDIT,savings account quarterly interest credit,ICICI BANK SB INTEREST CREDIT savings account quarterly interest credit,8.268067508939849,INCOME::Interest
TXN_C_002546,2025-11-05 00:40:00,CRED-BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill ref:92784,4495.85,debit,Net Banking,EXPENSE,Bills & Utilities,CRED BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,CRED BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.411132430644018,EXPENSE::Bills & Utilities
TXN_C_002547,2025-02-20 16:49:00,UPI-SBI TERM DEPOSIT INTEREST HYD,Cumulative term deposit interest,19776.14,credit,Bank Credit,INCOME,Interest,UPI SBI TERM DEPOSIT INTEREST HYD,cumulative term deposit interest,UPI SBI TERM DEPOSIT INTEREST HYD cumulative term deposit interest,9.89228200422704,INCOME::Interest
TXN_C_002548,2025-11-02 01:55:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute,520.71,debit,UPI,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,6.257111877948915,EXPENSE::Transport
TXN_C_002549,2025-03-15 12:35:00,UBER INDIA RIDES BANGALORE STORE,Cab ride home from office commute,744.32,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE STORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE STORE cab ride home from office commute,6.613813656359212,EXPENSE::Transport
